distance,"Actuation: compressing","Actuation: releasing","Force: compressing","Force: releasing"
"2.36",1,1,"84.15064102564102","81.18461538461538"
"2.37",1,1,"84.37333333333332","81.5576923076923"
"2.38",1,1,"84.6676923076923","82.05993589743589"
"2.39",1,1,"84.80952380952381","81.88076923076923"
"2.4",1,1,"84.52564102564102","82.63223443223443"
"2.41",1,1,"85.47628205128204","82.77008547008546"
"2.42",1,1,"85.31128205128206","83.33882783882784"
"2.43",1,1,"85.6628205128205","83.47264957264957"
"2.44",1,1,"85.9905982905983","84.43974358974359"
"2.45",1,1,"86.1474358974359","84.32205128205128"
"2.46",1,1,"86.14410256410255","84.57777777777777"
"2.47",1,1,"86.44017094017094","84.47794871794872"
"2.48",1,1,"86.5328205128205","84.91965811965811"
"2.49",1,1,"86.1940170940171","84.79487179487178"
"2.5",1,1,"86.83223443223442","85.3974358974359"
"2.51",1,1,"86.6025641025641","84.79294871794872"
"2.52",1,1,"86.9863247863248","85.45794871794871"
"2.53",1,1,"87.37435897435898","85.52564102564102"
"2.54",1,1,"87.56153846153846","85.90576923076924"
"2.55",1,1,"87.27641025641026","85.96602564102564"
"2.56",1,1,"87.95128205128206","85.64273504273505"
"2.57",1,1,"87.95170940170941","86.46739926739927"
"2.58",1,1,"87.71623931623931","86.78888888888889"
"2.59",1,1,"88.33418803418803","86.74505494505493"
"2.6",,1,,"86.89145299145298"
"2.61",1,1,"88.62410256410257","86.8059829059829"
"2.62",1,1,"88.6123076923077","86.97564102564102"
"2.63",1,1,"89.10879120879122","87.25179487179487"
"2.64",1,1,"89.09846153846154","87.52307692307691"
"2.65",1,1,"89.10064102564101","87.51111111111112"
"2.66",1,1,"89.1698717948718","87.39839743589744"
"2.67",1,1,"89.22350427350428","88.23333333333333"
"2.68",1,1,"89.44307692307692","87.66324786324786"
"2.69",1,1,"89.73333333333333","87.88410256410256"
"2.7",1,1,"90.40085470085471","88.36239316239316"
"2.71",1,1,"89.94205128205128","88.52820512820513"
"2.72",1,1,"90.09166666666667","87.88461538461539"
"2.73",1,1,"90.59282051282051","88.52307692307693"
"2.74",1,1,"90.2940170940171","88.96068376068376"
"2.75",1,1,"90.75940170940173","89.14679487179487"
"2.76",1,1,"91.00205128205128","88.98846153846154"
"2.77",1,1,"90.84871794871795","89.55982905982906"
"2.78",1,1,"91.11410256410257","89.18205128205128"
"2.79",1,1,"91.13589743589743","89.72307692307692"
"2.8",1,1,"91.41880341880342","89.88000000000001"
"2.81",1,1,"91.78076923076924","90.55555555555556"
"2.82",1,1,"91.9491452991453","90.31623931623932"
"2.83",1,1,"91.82179487179488","90.68461538461538"
"2.84",1,1,"92.49794871794872","90.9596153846154"
"2.85",1,1,"92.24102564102563","90.96346153846154"
"2.86",1,1,"92.75384615384615","91.24529914529914"
"2.87",1,1,"92.49059829059827","90.74957264957266"
"2.88",1,1,"92.9576923076923","91.79871794871795"
"2.89",1,1,"92.91098901098901","91.40871794871795"
"2.9",1,1,"93.02478632478632","91.64461538461539"
"2.91",1,1,"93.41880341880342","91.75641025641026"
"2.92",1,1,"93.08","91.68205128205128"
"2.93",1,1,"93.78012820512821","92.32991452991455"
"2.94",1,1,"93.85421245421244","92.27991452991454"
"2.95",1,1,"94.13632478632479","92.38717948717948"
"2.96",1,1,"94.49267399267399","92.6025641025641"
"2.97",1,1,"94.43782051282051","92.682905982906"
"2.98",1,1,"93.99230769230769","93.15384615384616"
"2.99",1,1,"94.64666666666668","93.33119658119658"
3,1,1,"95.14294871794871","93.3502564102564"
"3.01",1,1,"95.16666666666667","93.33076923076922"
"3.02",1,1,"95.12692307692308","93.51538461538462"
"3.03",1,1,"95.45743589743589","94.13333333333333"
"3.04",1,1,"95.325","93.56153846153846"
"3.05",1,1,"95.59358974358975","94.2852564102564"
"3.06",1,1,"95.86","94.18615384615384"
"3.07",1,1,"95.87582417582418","94.2928205128205"
"3.08",1,1,"96.19658119658119","94.30512820512821"
"3.09",1,1,"96.08937728937728","95.07179487179488"
"3.1",1,1,"96.19120879120878","94.82763532763532"
"3.11",1,1,"96.59700854700854","94.9"
"3.12",1,1,"96.7602564102564","94.54743589743589"
"3.13",1,1,"96.77692307692307","95.34967948717949"
"3.14",1,1,"97.6423076923077","95.67521367521367"
"3.15",1,1,"97.32637362637362","95.46794871794872"
"3.16",1,1,"97.49282051282051","95.92051282051281"
"3.17",1,1,"97.56666666666666","95.67472527472526"
"3.18",1,1,"97.76239316239315","96.17179487179487"
"3.19",1,1,"97.93461538461538","96.57350427350427"
"3.2",1,1,"98.2010989010989","96.8497435897436"
"3.21",1,1,"98.35384615384615","96.78717948717947"
"3.22",1,1,"98.08632478632478","97.05230769230769"
"3.23",1,1,"98.992673992674","96.72564102564104"
"3.24",1,1,"98.64615384615384","96.92307692307693"
"3.25",1,1,"99.03846153846153","97.33076923076923"
"3.26",1,1,"99.13931623931624","97.4"
"3.27",1,1,"99.10854700854702","97.98589743589744"
"3.28",1,1,"99.32307692307691","97.51602564102565"
"3.29",1,1,"99.11410256410257","97.95128205128205"
"3.3",1,1,"99.65961538461539","98.22115384615384"
"3.31",1,1,"99.92564102564103","98.18717948717949"
"3.32",1,1,"100.31153846153846","98.49423076923075"
"3.33",1,1,"100.18358974358975","99.03525641025641"
"3.34",1,1,"100.44564102564102","98.65705128205127"
"3.35",1,1,"100.34512820512819","98.81435897435898"
"3.36",1,1,"100.34102564102564","99.00461538461539"
"3.37",1,1,"100.69551282051282","99.20192307692308"
"3.38",1,1,"100.9014652014652","99.54102564102564"
"3.39",1,1,"100.63846153846153","99.97147435897436"
"3.4",1,1,"101.23296703296703","99.97399267399267"
"3.41",1,1,"101.31128205128206","100.06089743589743"
"3.42",1,1,"102.00982905982904","100.18782051282051"
"3.43",1,1,"101.39179487179487","100.96153846153845"
"3.44",1,1,"101.41025641025641","100.39273504273505"
